"x"
"rna-XR_002960501.1"
"LOC100843065"
"rna-XR_001405108.2"
"LOC100823178"
"rna-XR_002964787.1"
"LOC100825075"
"LOC112270984"
"LOC106866330"
"rna-XR_730375.3"
"LOC100826830"
"LOC100830449"
"LOC112269290"
"LOC100845284"
"LOC100826920"
"LOC100828546"
"LOC100841319"
"LOC100845214"
"rna-XR_002962155.1"
"LOC100846683"
"LOC100828219"
"LOC100821479"
"LOC100830402"
"LOC104584778"
"LOC100825215"
"LOC100844910"
"LOC100845467"
"LOC100822036"
"LOC100837253"
"LOC100839865"
"LOC100845172"
"rna-XR_730124.3"
"LOC100842143"
"LOC100838878"
"LOC100822522"
"LOC100826937"
"LOC100846174"
"LOC100842948"
"LOC100837192"
"LOC100846581"
"rna-XR_002961977.1"
"LOC100841773"
"LOC100838618"
"LOC100825550"
"rna-XR_729941.3"
"rna-XR_002966042.1"
"LOC100826117"
"LOC100821673"
"rna-XR_002960502.1"
"LOC100834762"
"BrdiC_p064"
"LOC100845633"
"LOC100829124"
"rna-XR_729658.3"
"LOC100830032"
"LOC112270858"
"LOC100840520"
"LOC100838799"
"rna-XR_002962468.1"
"LOC100842115"
"rna-XR_001407503.2"
"rna-XR_002966540.1"
"LOC100839462"
"LOC100830327"
"rna-XR_002963482.1"
"LOC112271627"
"LOC100844346"
"LOC100828098"
"LOC100821530"
"LOC100830393"
"LOC100846597"
"LOC100832894"
"LOC100824531"
"LOC100832808"
"LOC100833664"
"LOC100829096"
"LOC100842307"
"LOC100842052"
"rna-XR_733175.3"
"LOC100843109"
"LOC100831834"
"LOC100845871"
"LOC100826597"
"LOC100836970"
"rna-XR_732993.3"
"LOC100824395"
"LOC100822378"
"LOC100823048"
"rna-XR_732565.3"
"LOC100845333"
"rna-XR_002960146.1"
"LOC100821501"
"rna-XR_002960447.1"
"LOC100830100"
"LOC100829268"
"LOC100825111"
"LOC104584616"
"LOC100826640"
"rna-XR_002962459.1"
"rna-XR_731198.3"
"LOC100843189"
"LOC100844174"
"LOC100822967"
"LOC104581744"
"LOC100841352"
"LOC100823940"
"LOC100839425"
"LOC100821543"
"rna-XR_733162.3"
"LOC100846821"
"LOC100826807"
"LOC100831867"
"rna-XR_729567.3"
"LOC100834829"
"LOC100840503"
"LOC100832807"
"LOC100833152"
"LOC100835687"
"rna-XR_002961214.1"
"LOC106866549"
"LOC100822080"
"LOC104582838"
"LOC100825609"
"rna-XR_002965431.1"
"LOC100843753"
"LOC100825861"
"LOC100838814"
"rna-XR_002962461.1"
"LOC100842838"
"LOC100830144"
"LOC100827295"
"LOC100821040"
"rna-XR_002962156.1"
"LOC100839205"
"LOC100838769"
"rna-XR_001405848.2"
"LOC100831349"
"LOC100823652"
"LOC100826259"
"LOC100830770"
"LOC100837386"
"LOC100826808"
"LOC100824971"
"LOC100832706"
"LOC100846518"
"LOC100844737"
"rna-XR_729793.3"
"rna-XR_001407270.2"
"rna-XR_002962847.1"
"LOC100830478"
"LOC100842347"
"LOC100840415"
"rna-XR_001404793.2"
"LOC100831171"
"LOC100824538"
"rna-XR_002960212.1"
"LOC100824393"
"LOC100828759"
"LOC100838776"
"rna-XR_001407150.2"
"LOC100829149"
"LOC100837680"
"LOC100825877"
"rna-XR_002961212.1"
"LOC100840732"
"LOC100845790"
"LOC100838840"
"LOC100832038"
"LOC100845147"
"LOC100842483"
"LOC100833944"
"rna-XR_001407883.2"
"LOC104582939"
"rna-XR_001406535.2"
"LOC100840514"
"rna-XR_002959980.1"
"LOC100822588"
"LOC100831904"
"LOC100840174"
"LOC100838858"
"LOC100835329"
"LOC100828727"
"rna-XR_002961831.1"
"LOC100843464"
"LOC100845080"
"LOC100837198"
"LOC100846527"
"LOC104583978"
"LOC100840072"
"rna-XR_002962466.1"
"LOC100839491"
"LOC100829542"
"LOC104582329"
"LOC100826862"
"LOC100829859"
"LOC100837663"
"LOC100841349"
"LOC100829889"
"LOC100840887"
"LOC100839938"
"rna-XR_002962157.1"
"LOC100827425"
"LOC100827048"
"LOC100840007"
"LOC100836555"
"LOC100830708"
"LOC100845743"
"LOC100829143"
"LOC100831446"
"rna-XR_732154.3"
"LOC104583846"
"rna-XR_002964638.1"
"LOC100824133"
"LOC100845898"
"LOC100838116"
"LOC100841576"
"LOC104584449"
"LOC100836561"
"LOC100838681"
"LOC104582700"
"rna-XR_001406483.2"
"LOC100837804"
"LOC100824478"
"LOC100830914"
"LOC100837694"
"LOC100832751"
"LOC100827246"
"LOC100840668"
"LOC100842538"
"rna-XR_002964952.1"
"LOC100828063"
"LOC100826884"
"LOC100829619"
"rna-XR_001407155.2"
"LOC100840512"
"LOC100832508"
"LOC100826591"
"LOC104585192"
"LOC100841725"
"LOC100831238"
"LOC100826533"
"LOC100835550"
"LOC100842775"
"rna-XR_001406820.2"
"LOC100834256"
"LOC100830188"
"LOC100826428"
"LOC100827731"
"LOC100830832"
"LOC100841472"
"LOC104584910"
"LOC104581524"
"LOC100836472"
"LOC100845948"
"LOC104584774"
"LOC100841245"
"LOC100822098"
"LOC100843643"
"LOC100830197"
