"x"
"gene-LOC100840588"
"gene-LOC100836743"
"gene-LOC100834335"
"gene-LOC100843822"
"gene-LOC100840350"
"gene-LOC100832721"
"gene-LOC100823927"
"gene-LOC100823161"
"gene-LOC100839484"
"gene-LOC100835732"
"gene-LOC100837965"
"gene-LOC100821159"
"gene-LOC100831655"
"gene-LOC100823053"
"gene-LOC100838056"
"gene-LOC100843820"
"gene-LOC100825510"
"gene-LOC100834890"
"gene-LOC106865416"
"gene-LOC100826692"
"gene-LOC100833438"
"gene-LOC100838310"
"gene-LOC100839266"
"gene-CBF7"
"gene-LOC100831513"
"gene-LOC100844368"
"gene-LOC100831126"
"gene-LOC100835758"
"gene-LOC100825599"
"gene-LOC100824186"
"gene-LOC100827099"
"gene-LOC100834584"
"gene-LOC100826655"
"gene-LOC100842323"
"gene-LOC100844777"
"gene-LOC100837900"
"gene-LOC100841846"
"gene-LOC100834439"
"gene-LOC100842363"
"gene-LOC100842789"
"gene-LOC100828455"
"gene-LOC100845064"
"gene-LOC100841831"
"gene-LOC100843555"
"XR_002963747.1"
"gene-LOC100832262"
"gene-LOC100827904"
"gene-LOC100834249"
"gene-LOC100846244"
"gene-LOC100831447"
"gene-LOC100825629"
"gene-LOC100825243"
"gene-LOC100841275"
"gene-LOC100843657"
"gene-LOC100831835"
"gene-LOC100845441"
"gene-LOC100838062"
"gene-LOC100845084"
"gene-LOC100840042"
"gene-LOC100845340"
"gene-LOC100830471"
"gene-LOC100837154"
"gene-LOC100832899"
"gene-LOC100834640"
"gene-LOC100842630"
"gene-LOC100836484"
"gene-LOC100841819"
"gene-LOC100833802"
"gene-LOC100832309"
"gene-LOC100826347"
"gene-LOC100842271"
"gene-LOC100828393"
"gene-LOC100845716"
"gene-LOC100828160"
"gene-LOC100843865"
"gene-LOC100821440"
"gene-LOC100837929"
"gene-LOC100827287"
"gene-LOC100837855"
"gene-LOC100833440"
"gene-LOC100836412"
"gene-LOC100828241"
"gene-LOC100831077"
"gene-LOC100821711"
"gene-LOC100826055"
"gene-LOC100833111"
"gene-LOC100828724"
"gene-LOC100820961"
"gene-LOC100831453"
"gene-LOC100827912"
"gene-LOC100827477"
"gene-LOC100841142"
"gene-LOC100836178"
"gene-LOC100841529"
"gene-LOC100834051"
"gene-LOC100827967"
"gene-LOC100838809"
"gene-LOC100846654"
"gene-LOC100822982"
"gene-LOC100836607"
"gene-LOC100836233"
"gene-LOC100846470"
"gene-LOC100830888"
"gene-LOC100845330"
"gene-LOC100844628"
"gene-LOC100842091"
"gene-LOC100845971"
"gene-LOC100838949"
"gene-LOC100830532"
"gene-LOC100835175"
"gene-LOC100840949"
"gene-LOC100828033"
"gene-MPK3"
"gene-LOC100829425"
"gene-LOC100831927"
"XR_732756.3"
"gene-LOC100828690"
"gene-LOC100834901"
"gene-LOC100829154"
"gene-LOC100843576"
"gene-LOC100837492"
"gene-LOC100838789"
"gene-LOC100832762"
"gene-LOC100824165"
"gene-LOC100824899"
"gene-LOC100836462"
"gene-LOC100827598"
"gene-LOC100833074"
"gene-LOC100844578"
"gene-LOC100842274"
"gene-LOC100836608"
"gene-LOC100843613"
"gene-LOC100824259"
"gene-LOC100844215"
"gene-LOC100842856"
"gene-LOC100835463"
"gene-LOC100843320"
"gene-LOC100835222"
"gene-LOC100832635"
"gene-LOC100837103"
"gene-LOC100842155"
"gene-LOC104583860"
"gene-CBF5"
"gene-LOC100844361"
"gene-LOC100827879"
"gene-LOC100846358"
"gene-LOC100830226"
"gene-LOC100836845"
"gene-LOC100841411"
"gene-LOC100835470"
"gene-LOC100837035"
"gene-LOC100828307"
"gene-LOC100842296"
"gene-LOC100826364"
"gene-LOC100845430"
"gene-LOC100843446"
"gene-LOC100829571"
"gene-LOC100838570"
"gene-LOC100831307"
"gene-LOC100838220"
"gene-LOC100838415"
"gene-LOC100838743"
"XR_002962545.1"
"gene-LOC100842555"
"gene-LOC100828777"
"gene-LOC100837600"
"gene-LOC100845191"
"XR_001407434.2"
"gene-LOC100821196"
"gene-LOC100846333"
"gene-LOC100828454"
"gene-LOC100826460"
"gene-LOC100843472"
"gene-LOC100833421"
"gene-LOC100821504"
"gene-LOC100826709"
"gene-LOC100826030"
"XR_002962822.1"
"gene-LOC100846419"
"gene-LOC100842121"
"gene-LOC100835773"
"gene-LOC100825605"
"gene-LOC100841206"
"gene-LOC100821522"
"gene-LOC100845089"
"gene-LOC100838653"
"gene-LOC100843054"
"gene-LOC106865986"
"gene-LOC100835596"
"gene-LOC100833970"
"gene-LOC100840449"
"gene-LOC100836092"
"gene-LOC100844883"
"gene-LOC100839502"
"gene-LOC100833185"
"XR_002966550.1"
"gene-LOC100832463"
"gene-LOC100844165"
"gene-LOC100833868"
"gene-LOC100821141"
"gene-LOC104582820"
"gene-LOC100821899"
"gene-LOC100835141"
"gene-LOC100828045"
"gene-LOC100846574"
"gene-LOC100834123"
"gene-LOC100826953"
"XR_002960897.1"
"gene-LOC100837294"
"gene-LOC100826219"
"gene-LOC100820921"
"gene-LOC100846644"
"gene-LOC100829639"
"XR_731199.3"
"gene-LOC100843432"
"gene-LOC100822995"
"gene-LOC104584662"
"gene-LOC100834236"
"gene-LOC100831207"
"gene-LOC100830193"
"gene-LOC100838171"
"gene-LOC100822184"
"gene-LOC100834893"
"gene-LOC100828002"
"gene-LOC100822677"
"gene-LOC100833225"
"gene-LOC100829798"
"gene-LOC100840649"
"gene-LOC100828635"
"gene-LOC100830132"
"gene-LOC100828602"
"gene-LOC100831694"
"gene-LOC100830303"
"gene-LOC100825387"
"gene-LOC100825591"
"gene-LOC100829170"
"gene-LOC100845462"
"gene-LOC100840216"
"gene-LOC100831095"
"gene-LOC100842863"
"gene-LOC100841615"
"gene-LOC100836554"
"gene-LOC100837569"
"gene-LOC100829438"
"gene-LOC100841109"
"gene-LOC100834644"
"XR_002966563.1"
"gene-LOC100832728"
"gene-LOC100845771"
"gene-LOC100822070"
"gene-LOC100830077"
"gene-LOC100841911"
"gene-LOC100836591"
"gene-LOC100821927"
"gene-LOC100830737"
"gene-LOC100839868"
"XR_002965702.1"
"gene-LOC100831296"
"gene-LOC100845396"
"gene-LOC100826170"
"gene-LOC100830459"
"gene-LOC100824556"
"gene-LOC100841054"
"gene-LOC100842301"
"gene-LOC100832927"
"XR_002966214.1"
"gene-LOC100829865"
"gene-LOC100821116"
"gene-LOC100844278"
"gene-LOC100825408"
"XR_002960864.1"
"gene-LOC100824852"
"gene-LOC100842489"
"XR_002963644.1"
"gene-LOC112268913"
"gene-LOC100831936"
"gene-LOC100843185"
"gene-LOC100836170"
"gene-LOC100828046"
"gene-LOC100826343"
"XR_002960479.1"
"gene-LOC104581846"
"gene-LOC100832263"
"gene-LOC100837452"
"gene-LOC100835043"
"gene-LOC100830598"
"gene-LOC100830658"
"gene-LOC100825548"
"gene-LOC100822371"
"gene-LOC100840902"
"gene-LOC100832026"
"gene-LOC100830728"
"gene-LOC100837307"
"gene-LOC100835975"
"gene-LOC100826176"
"gene-LOC100846124"
"gene-LOC100845695"
"gene-LOC100837271"
"gene-LOC100830917"
"gene-LOC100841536"
"gene-LOC104583830"
"gene-LOC100844125"
"gene-LOC100831254"
"XR_002962971.1"
"gene-LOC100846892"
"gene-LOC100826563"
"gene-LOC106866198"
"XR_002964532.1"
"gene-LOC100839398"
"gene-LOC112268495"
"gene-LOC100821494"
"gene-LOC100821768"
"gene-LOC100828629"
"gene-LOC100825041"
"XR_002965329.1"
"gene-LOC100827632"
"gene-LOC100841739"
"gene-LOC100821695"
"gene-LOC100825919"
"gene-LOC100824334"
"gene-LOC100835835"
"gene-LOC100841368"
"gene-LOC100828394"
"XR_733044.3"
"gene-LOC100833341"
"gene-LOC100842035"
"gene-LOC100846342"
"gene-LOC100830882"
"XR_002959956.1"
"gene-LOC100827022"
"gene-LOC100824932"
"gene-LOC100827313"
"XR_002966198.1"
"XR_002965883.1"
"gene-LOC100839996"
"XR_002964645.1"
"gene-LOC100844184"
"XR_730992.3"
"gene-LOC100821648"
"gene-LOC100833332"
"XR_001407077.2"
"gene-LOC100838253"
"XR_002963882.1"
"gene-LOC100837743"
"XR_730135.3"
"gene-LOC100841056"
"gene-LOC100843956"
"gene-LOC100843027"
"XR_002963435.1"
"XR_732826.3"
"gene-LOC100844798"
"gene-LOC100843034"
"gene-LOC100831250"
"gene-LOC100840059"
"XR_002965232.1"
"gene-LOC100829437"
"gene-LOC104581851"
"XR_001405488.2"
"gene-LOC100826123"
"gene-LOC100846330"
"gene-LOC100832618"
"gene-LOC100843905"
"gene-LOC100822546"
